gnl|Bakta|FCKGGJ_00015,Regulation
gnl|Bakta|FCKGGJ_00020,Regulation
gnl|Bakta|FCKGGJ_00025,Translocation
gnl|Bakta|FCKGGJ_00030,Translocation
gnl|Bakta|FCKGGJ_00035,Transferase
gnl|Bakta|FCKGGJ_00040,Transferase
gnl|Bakta|FCKGGJ_00045,Transferase
gnl|Bakta|FCKGGJ_00050,Transferase
gnl|Bakta|FCKGGJ_00055,Transferase
gnl|Bakta|FCKGGJ_00060,Transferase
gnl|Bakta|FCKGGJ_00065,Polymerase
gnl|Bakta|FCKGGJ_00070,Flippase
gnl|Bakta|FCKGGJ_00075,UDP-galactopyranose_mutase
gnl|Bakta|FCKGGJ_00080,Transferase
