gnl|Bakta|NDMJJF_00010,Regulation
gnl|Bakta|NDMJJF_00015,Regulation
gnl|Bakta|NDMJJF_00020,Translocation
gnl|Bakta|NDMJJF_00025,Translocation
gnl|Bakta|NDMJJF_00030,Transferase
gnl|Bakta|NDMJJF_00035,Transferase
gnl|Bakta|NDMJJF_00040,Transferase
gnl|Bakta|NDMJJF_00045,Transferase
gnl|Bakta|NDMJJF_00050,Transferase
gnl|Bakta|NDMJJF_00055,Transferase
gnl|Bakta|NDMJJF_00060,Polymerase
gnl|Bakta|NDMJJF_00065,Transferase
gnl|Bakta|NDMJJF_00070,Transferase
gnl|Bakta|NDMJJF_00075,Flippase
gnl|Bakta|NDMJJF_00080,CDP-glycerol-1-phosphate
gnl|Bakta|NDMJJF_00085,Transferase
