gnl|Bakta|ADFKHO_00010,Regulation
gnl|Bakta|ADFKHO_00015,Regulation
gnl|Bakta|ADFKHO_00020,Translocation
gnl|Bakta|ADFKHO_00025,Translocation
gnl|Bakta|ADFKHO_00030,Transferase
gnl|Bakta|ADFKHO_00035,Transferase
gnl|Bakta|ADFKHO_00040,Transferase
gnl|Bakta|ADFKHO_00045,Arabitinol/Ribitinol
gnl|Bakta|ADFKHO_00050,Arabitinol/Ribitinol
gnl|Bakta|ADFKHO_00055,Polymerase
gnl|Bakta|ADFKHO_00060,Transferase
gnl|Bakta|ADFKHO_00065,Transferase
gnl|Bakta|ADFKHO_00070,Transferase
gnl|Bakta|ADFKHO_00075,Flippase
gnl|Bakta|ADFKHO_00080,Rhamnose
gnl|Bakta|ADFKHO_00085,Rhamnose
gnl|Bakta|ADFKHO_00090,Rhamnose
gnl|Bakta|ADFKHO_00095,Rhamnose
