gnl|Bakta|IHBIEM_00010,Regulation
gnl|Bakta|IHBIEM_00015,Regulation
gnl|Bakta|IHBIEM_00020,Translocation
gnl|Bakta|IHBIEM_00025,Translocation
gnl|Bakta|IHBIEM_00030,Transferase
gnl|Bakta|IHBIEM_00035,Transferase
gnl|Bakta|IHBIEM_00040,Transferase
gnl|Bakta|IHBIEM_00045,Transferase
gnl|Bakta|IHBIEM_00050,Transferase
gnl|Bakta|IHBIEM_00055,Transferase
gnl|Bakta|IHBIEM_00060,Polymerase
gnl|Bakta|IHBIEM_00070,Flippase
gnl|Bakta|IHBIEM_00075,Rhamnose
gnl|Bakta|IHBIEM_00080,Rhamnose
gnl|Bakta|IHBIEM_00085,Rhamnose
gnl|Bakta|IHBIEM_00090,Rhamnose
