gnl|Bakta|OEFBEP_00055,Regulation
gnl|Bakta|OEFBEP_00060,Regulation
gnl|Bakta|OEFBEP_00075,Regulation
gnl|Bakta|OEFBEP_00080,Regulation
gnl|Bakta|OEFBEP_00085,Initial_transferase
gnl|Bakta|OEFBEP_00090,Glycosyl_transferase
gnl|Bakta|OEFBEP_00095,Polymerase
gnl|Bakta|OEFBEP_00100,Glycosyl_transferase
gnl|Bakta|OEFBEP_00105,Glycosyl_transferase
gnl|Bakta|OEFBEP_00110,Glycosyl_transferase
gnl|Bakta|OEFBEP_00120,Flippase
gnl|Bakta|OEFBEP_00130,Epimerase
gnl|Bakta|OEFBEP_00050,UDP-galactopyranose_mutase
