gnl|Bakta|EACLJK_00015,Regulation
gnl|Bakta|EACLJK_00020,Regulation
gnl|Bakta|EACLJK_00025,Translocation
gnl|Bakta|EACLJK_00030,Translocation
gnl|Bakta|EACLJK_00035,Transferase
gnl|Bakta|EACLJK_00040,Transferase
gnl|Bakta|EACLJK_00045,Transferase
gnl|Bakta|EACLJK_00050,Transferase
gnl|Bakta|EACLJK_00055,Transferase
gnl|Bakta|EACLJK_00060,Flippase
gnl|Bakta|EACLJK_00065,Polymerase
gnl|Bakta|EACLJK_00070,Transferase
gnl|Bakta|EACLJK_00075,Transferase
gnl|Bakta|EACLJK_00080,CDP-glycerol-1-phosphate
gnl|Bakta|EACLJK_00090,Rhamnose
gnl|Bakta|EACLJK_00095,Rhamnose
gnl|Bakta|EACLJK_00100,Rhamnose
gnl|Bakta|EACLJK_00105,Rhamnose
