gnl|Bakta|COLHKP_00005,Regulation
gnl|Bakta|COLHKP_00010,Regulation
gnl|Bakta|COLHKP_00015,Translocation
gnl|Bakta|COLHKP_00020,Translocation
gnl|Bakta|COLHKP_00025,Transferase
gnl|Bakta|COLHKP_00030,Transferase
gnl|Bakta|COLHKP_00035,Transferase
gnl|Bakta|COLHKP_00040,Transferase
gnl|Bakta|COLHKP_00045,Transferase
gnl|Bakta|COLHKP_00050,Transferase
gnl|Bakta|COLHKP_00055,Transferase
gnl|Bakta|COLHKP_00060,Transferase
gnl|Bakta|COLHKP_00065,Polymerase
gnl|Bakta|COLHKP_00070,Flippase
gnl|Bakta|COLHKP_00075,UDP-glucose_dehydrogenase
gnl|Bakta|COLHKP_00085,Rhamnose
gnl|Bakta|COLHKP_00090,Rhamnose
gnl|Bakta|COLHKP_00095,Rhamnose
gnl|Bakta|COLHKP_00100,Rhamnose
