gnl|Bakta|HELAMN_00015,Regulation
gnl|Bakta|HELAMN_00020,Regulation
gnl|Bakta|HELAMN_00025,Translocation
gnl|Bakta|HELAMN_00030,Translocation
gnl|Bakta|HELAMN_00035,Transferase
gnl|Bakta|HELAMN_00040,Transferase
gnl|Bakta|HELAMN_00045,Transferase
gnl|Bakta|HELAMN_00050,Transferase
gnl|Bakta|HELAMN_00055,Transferase
gnl|Bakta|HELAMN_00060,Transferase
gnl|Bakta|HELAMN_00065,Polymerase
gnl|Bakta|HELAMN_00070,Transferase
gnl|Bakta|HELAMN_00075,Transferase
gnl|Bakta|HELAMN_00080,Flippase
gnl|Bakta|HELAMN_00085,CDP-glycerol-1-phosphate
