gnl|Bakta|FHFMPH_00010,Regulation
gnl|Bakta|FHFMPH_00015,Regulation
gnl|Bakta|FHFMPH_00020,Translocation
gnl|Bakta|FHFMPH_00025,Translocation
gnl|Bakta|FHFMPH_00030,Transferase
gnl|Bakta|FHFMPH_00035,CDP-glycerol-1-phosphate
gnl|Bakta|FHFMPH_00040,Transferase
gnl|Bakta|FHFMPH_00045,Transferase
gnl|Bakta|FHFMPH_00050,Transferase
gnl|Bakta|FHFMPH_00055,Transferase
gnl|Bakta|FHFMPH_00060,Transferase
gnl|Bakta|FHFMPH_00065,Polymerase
gnl|Bakta|FHFMPH_00070,Transferase
gnl|Bakta|FHFMPH_00075,Transferase
gnl|Bakta|FHFMPH_00080,Flippase
gnl|Bakta|FHFMPH_00085,Transferase
gnl|Bakta|FHFMPH_00095,Rhamnose
gnl|Bakta|FHFMPH_00100,Rhamnose
gnl|Bakta|FHFMPH_00105,Rhamnose
gnl|Bakta|FHFMPH_00110,Rhamnose
