gnl|Bakta|JJLNPF_00020,Regulation
gnl|Bakta|JJLNPF_00025,Regulation
gnl|Bakta|JJLNPF_00030,Translocation
gnl|Bakta|JJLNPF_00035,Translocation
gnl|Bakta|JJLNPF_00040,Transferase
gnl|Bakta|JJLNPF_00045,Transferase
gnl|Bakta|JJLNPF_00050,Transferase
gnl|Bakta|JJLNPF_00055,Transferase
gnl|Bakta|JJLNPF_00060,UDP-glucose_dehydrogenase
gnl|Bakta|JJLNPF_00065,Transferase
gnl|Bakta|JJLNPF_00070,Transferase
gnl|Bakta|JJLNPF_00075,Polymerase
gnl|Bakta|JJLNPF_00080,Transferase
gnl|Bakta|JJLNPF_00085,Flippase
gnl|Bakta|JJLNPF_00095,Rhamnose
gnl|Bakta|JJLNPF_00100,Rhamnose
gnl|Bakta|JJLNPF_00105,Rhamnose
gnl|Bakta|JJLNPF_00110,Rhamnose
