gnl|Bakta|MNOHGF_00020,Regulation
gnl|Bakta|MNOHGF_00025,Regulation
gnl|Bakta|MNOHGF_00030,Translocation
gnl|Bakta|MNOHGF_00035,Translocation
gnl|Bakta|MNOHGF_00040,Transferase
gnl|Bakta|MNOHGF_00045,Transferase
gnl|Bakta|MNOHGF_00050,Transferase
gnl|Bakta|MNOHGF_00055,Transferase
gnl|Bakta|MNOHGF_00075,Transferase
gnl|Bakta|MNOHGF_00080,Transferase
gnl|Bakta|MNOHGF_00085,Transferase
gnl|Bakta|MNOHGF_00090,Polymerase
gnl|Bakta|MNOHGF_00095,Flippase
gnl|Bakta|MNOHGF_00100,Rhamnose
gnl|Bakta|MNOHGF_00105,Rhamnose
gnl|Bakta|MNOHGF_00110,Rhamnose
gnl|Bakta|MNOHGF_00115,Rhamnose
