gnl|Bakta|PKMOHG_00015,Regulation
gnl|Bakta|PKMOHG_00020,Regulation
gnl|Bakta|PKMOHG_00025,Translocation
gnl|Bakta|PKMOHG_00030,Translocation
gnl|Bakta|PKMOHG_00035,Transferase
gnl|Bakta|PKMOHG_00040,Transferase
gnl|Bakta|PKMOHG_00045,Transferase
gnl|Bakta|PKMOHG_00050,Polymerase
gnl|Bakta|PKMOHG_00055,Transferase
gnl|Bakta|PKMOHG_00060,Transferase
gnl|Bakta|PKMOHG_00065,Transferase
gnl|Bakta|PKMOHG_00070,Flippase
gnl|Bakta|PKMOHG_00075,Mannose
gnl|Bakta|PKMOHG_00080,Mannose
gnl|Bakta|PKMOHG_00085,UDP-L-fucosamine
gnl|Bakta|PKMOHG_00090,UDP-L-fucosamine
gnl|Bakta|PKMOHG_00095,UDP-L-fucosamine
