gnl|Bakta|ILNCNJ_00025,Regulation
gnl|Bakta|ILNCNJ_00030,Regulation
gnl|Bakta|ILNCNJ_00035,Translocation
gnl|Bakta|ILNCNJ_00040,Translocation
gnl|Bakta|ILNCNJ_00045,Transferase
gnl|Bakta|ILNCNJ_00050,Transferase
gnl|Bakta|ILNCNJ_00055,Transferase
gnl|Bakta|ILNCNJ_00060,Polymerase
gnl|Bakta|ILNCNJ_00065,Transferase
gnl|Bakta|ILNCNJ_00070,Transferase
gnl|Bakta|ILNCNJ_00075,Flippase
gnl|Bakta|ILNCNJ_00080,Transferase
gnl|Bakta|ILNCNJ_00085,Transferase
gnl|Bakta|ILNCNJ_00095,Rhamnose
gnl|Bakta|ILNCNJ_00100,Rhamnose
gnl|Bakta|ILNCNJ_00105,Rhamnose
gnl|Bakta|ILNCNJ_00110,Rhamnose
