gnl|Bakta|POEHKI_00010,Regulation
gnl|Bakta|POEHKI_00015,Regulation
gnl|Bakta|POEHKI_00020,Translocation
gnl|Bakta|POEHKI_00025,Translocation
gnl|Bakta|POEHKI_00030,Transferase
gnl|Bakta|POEHKI_00035,Transferase
gnl|Bakta|POEHKI_00040,Transferase
gnl|Bakta|POEHKI_00045,Transferase
gnl|Bakta|POEHKI_00050,Transferase
gnl|Bakta|POEHKI_00055,Transferase
gnl|Bakta|POEHKI_00060,Polymerase
gnl|Bakta|POEHKI_00070,Flippase
gnl|Bakta|POEHKI_00075,Rhamnose
gnl|Bakta|POEHKI_00080,Rhamnose
gnl|Bakta|POEHKI_00085,Rhamnose
gnl|Bakta|POEHKI_00090,Rhamnose
