gnl|Bakta|ONOPKJ_00005,Regulation
gnl|Bakta|ONOPKJ_00010,Regulation
gnl|Bakta|ONOPKJ_00015,Translocation
gnl|Bakta|ONOPKJ_00020,Translocation
gnl|Bakta|ONOPKJ_00025,Transferase
gnl|Bakta|ONOPKJ_00030,Transferase
gnl|Bakta|ONOPKJ_00035,Polymerase
gnl|Bakta|ONOPKJ_00040,Transferase
gnl|Bakta|ONOPKJ_00045,Transferase
gnl|Bakta|ONOPKJ_00050,Transferase
gnl|Bakta|ONOPKJ_00055,Transferase
gnl|Bakta|ONOPKJ_00065,Transferase
gnl|Bakta|ONOPKJ_00070,Flippase
gnl|Bakta|ONOPKJ_00085,UDP-galactopyranose_mutase
