gnl|Bakta|BNJPLB_00010,Regulation
gnl|Bakta|BNJPLB_00015,Regulation
gnl|Bakta|BNJPLB_00020,Translocation
gnl|Bakta|BNJPLB_00025,Translocation
gnl|Bakta|BNJPLB_00030,Transferase
gnl|Bakta|BNJPLB_00035,Transferase
gnl|Bakta|BNJPLB_00040,Polymerase
gnl|Bakta|BNJPLB_00045,Transferase
gnl|Bakta|BNJPLB_00050,Transferase
gnl|Bakta|BNJPLB_00055,Transferase
gnl|Bakta|BNJPLB_00060,Transferase
gnl|Bakta|BNJPLB_00070,Flippase
gnl|Bakta|BNJPLB_00075,Transferase
gnl|Bakta|BNJPLB_00080,UDP-galactopyranose_mutase
gnl|Bakta|BNJPLB_00085,Transferase
