gnl|Bakta|MNKBKD_00015,Regulation
gnl|Bakta|MNKBKD_00020,Regulation
gnl|Bakta|MNKBKD_00025,Translocation
gnl|Bakta|MNKBKD_00030,Translocation
gnl|Bakta|MNKBKD_00035,Transferase
gnl|Bakta|MNKBKD_00040,Transferase
gnl|Bakta|MNKBKD_00045,Transferase
gnl|Bakta|MNKBKD_00050,Transferase
gnl|Bakta|MNKBKD_00055,Transferase
gnl|Bakta|MNKBKD_00060,Polymerase
gnl|Bakta|MNKBKD_00065,Transferase
gnl|Bakta|MNKBKD_00075,Flippase
gnl|Bakta|MNKBKD_00080,Mannose
gnl|Bakta|MNKBKD_00085,Rhamnose
gnl|Bakta|MNKBKD_00090,Rhamnose
gnl|Bakta|MNKBKD_00095,Rhamnose
gnl|Bakta|MNKBKD_00100,Rhamnose
