gnl|Bakta|LHMPFG_00015,Regulation
gnl|Bakta|LHMPFG_00020,Regulation
gnl|Bakta|LHMPFG_00025,Translocation
gnl|Bakta|LHMPFG_00030,Translocation
gnl|Bakta|LHMPFG_00035,Transferase
gnl|Bakta|LHMPFG_00040,Transferase
gnl|Bakta|LHMPFG_00045,Polymerase
gnl|Bakta|LHMPFG_00050,Transferase
gnl|Bakta|LHMPFG_00055,Transferase
gnl|Bakta|LHMPFG_00070,Mannitol
gnl|Bakta|LHMPFG_00075,Transferase
gnl|Bakta|LHMPFG_00080,Mannitol
gnl|Bakta|LHMPFG_00085,Flippase
gnl|Bakta|LHMPFG_00090,Transferase
gnl|Bakta|LHMPFG_00095,UDP-galactopyranose_mutase
gnl|Bakta|LHMPFG_00100,Transferase
