gnl|Bakta|MNIAJB_00005,Regulation
gnl|Bakta|MNIAJB_00010,Regulation
gnl|Bakta|MNIAJB_00015,Translocation
gnl|Bakta|MNIAJB_00020,Translocation
gnl|Bakta|MNIAJB_00025,Transferase
gnl|Bakta|MNIAJB_00030,Transferase
gnl|Bakta|MNIAJB_00035,Polymerase
gnl|Bakta|MNIAJB_00040,Transferase
gnl|Bakta|MNIAJB_00045,Transferase
gnl|Bakta|MNIAJB_00050,Transferase
gnl|Bakta|MNIAJB_00055,Transferase
gnl|Bakta|MNIAJB_00060,Transferase
gnl|Bakta|MNIAJB_00065,Flippase
gnl|Bakta|MNIAJB_00070,Transferase
gnl|Bakta|MNIAJB_00075,UDP-galactopyranose_mutase
gnl|Bakta|MNIAJB_00080,Transferase
