gnl|Bakta|MJMKOG_00025,Regulation
gnl|Bakta|MJMKOG_00030,Regulation
gnl|Bakta|MJMKOG_00035,Translocation
gnl|Bakta|MJMKOG_00040,Translocation
gnl|Bakta|MJMKOG_00055,Transferase
gnl|Bakta|MJMKOG_00060,Transferase
gnl|Bakta|MJMKOG_00065,Transferase
gnl|Bakta|MJMKOG_00070,Polymerase
gnl|Bakta|MJMKOG_00075,Transferase
gnl|Bakta|MJMKOG_00080,Transferase
gnl|Bakta|MJMKOG_00085,Transferase
gnl|Bakta|MJMKOG_00090,Flippase
gnl|Bakta|MJMKOG_00095,Mannose
gnl|Bakta|MJMKOG_00100,Mannose
gnl|Bakta|MJMKOG_00105,UDP-L-fucosamine
gnl|Bakta|MJMKOG_00110,UDP-L-fucosamine
gnl|Bakta|MJMKOG_00115,UDP-L-fucosamine
