gnl|Bakta|OGMKBD_00020,Regulation
gnl|Bakta|OGMKBD_00025,Regulation
gnl|Bakta|OGMKBD_00030,Translocation
gnl|Bakta|OGMKBD_00035,Translocation
gnl|Bakta|OGMKBD_00040,Transferase
gnl|Bakta|OGMKBD_00045,Transferase
gnl|Bakta|OGMKBD_00050,Transferase
gnl|Bakta|OGMKBD_00055,Transferase
gnl|Bakta|OGMKBD_00060,Transferase
gnl|Bakta|OGMKBD_00065,Polymerase
gnl|Bakta|OGMKBD_00070,Transferase
gnl|Bakta|OGMKBD_00075,Transferase
gnl|Bakta|OGMKBD_00080,Flippase
gnl|Bakta|OGMKBD_00085,UDP-galactopyranose_mutase
gnl|Bakta|OGMKBD_00090,Transferase
