gnl|Bakta|FCDNMA_00015,Regulation
gnl|Bakta|FCDNMA_00020,Regulation
gnl|Bakta|FCDNMA_00025,Translocation
gnl|Bakta|FCDNMA_00030,Translocation
gnl|Bakta|FCDNMA_00035,Transferase
gnl|Bakta|FCDNMA_00040,Transferase
gnl|Bakta|FCDNMA_00045,Transferase
gnl|Bakta|FCDNMA_00050,Polymerase
gnl|Bakta|FCDNMA_00055,Transferase
gnl|Bakta|FCDNMA_00060,Transferase
gnl|Bakta|FCDNMA_00065,Transferase
gnl|Bakta|FCDNMA_00070,Flippase
gnl|Bakta|FCDNMA_00085,Transferase
gnl|Bakta|FCDNMA_00090,Transferase
gnl|Bakta|FCDNMA_00095,Transferase
gnl|Bakta|FCDNMA_00100,Transferase
