gnl|Bakta|EMIKCJ_00015,Regulation
gnl|Bakta|EMIKCJ_00020,Regulation
gnl|Bakta|EMIKCJ_00025,Translocation
gnl|Bakta|EMIKCJ_00030,Translocation
gnl|Bakta|EMIKCJ_00035,Transferase
gnl|Bakta|EMIKCJ_00040,Transferase
gnl|Bakta|EMIKCJ_00045,Transferase
gnl|Bakta|EMIKCJ_00050,Polymerase
gnl|Bakta|EMIKCJ_00055,Transferase
gnl|Bakta|EMIKCJ_00060,Transferase
gnl|Bakta|EMIKCJ_00065,Transferase
gnl|Bakta|EMIKCJ_00070,Flippase
gnl|Bakta|EMIKCJ_00075,Transferase
gnl|Bakta|EMIKCJ_00080,Transferase
gnl|Bakta|EMIKCJ_00085,Transferase
gnl|Bakta|EMIKCJ_00090,Transferase
gnl|Bakta|EMIKCJ_00095,Transferase
