gnl|Bakta|ICILOC_00010,Regulation
gnl|Bakta|ICILOC_00015,Regulation
gnl|Bakta|ICILOC_00020,Translocation
gnl|Bakta|ICILOC_00025,Translocation
gnl|Bakta|ICILOC_00030,Transferase
gnl|Bakta|ICILOC_00035,Transferase
gnl|Bakta|ICILOC_00040,Polymerase
gnl|Bakta|ICILOC_00045,Transferase
gnl|Bakta|ICILOC_00050,Transferase
gnl|Bakta|ICILOC_00065,Transferase
gnl|Bakta|ICILOC_00075,Flippase
gnl|Bakta|ICILOC_00080,Transferase
gnl|Bakta|ICILOC_00085,UDP-galactopyranose_mutase
gnl|Bakta|ICILOC_00090,Transferase
