gnl|Bakta|ALKEOP_00010,Regulation
gnl|Bakta|ALKEOP_00015,Regulation
gnl|Bakta|ALKEOP_00020,Translocation
gnl|Bakta|ALKEOP_00025,Translocation
gnl|Bakta|ALKEOP_00030,Transferase
gnl|Bakta|ALKEOP_00035,Transferase
gnl|Bakta|ALKEOP_00040,Transferase
gnl|Bakta|ALKEOP_00045,Transferase
gnl|Bakta|ALKEOP_00050,Transferase
gnl|Bakta|ALKEOP_00055,Transferase
gnl|Bakta|ALKEOP_00060,Polymerase
gnl|Bakta|ALKEOP_00065,Flippase
gnl|Bakta|ALKEOP_00070,Transferase
gnl|Bakta|ALKEOP_00075,UDP-galactopyranose_mutase
gnl|Bakta|ALKEOP_00080,Transferase
