gnl|Bakta|DHPMBN_00020,Regulation
gnl|Bakta|DHPMBN_00025,Regulation
gnl|Bakta|DHPMBN_00030,Translocation
gnl|Bakta|DHPMBN_00035,Translocation
gnl|Bakta|DHPMBN_00040,Transferase
gnl|Bakta|DHPMBN_00045,Transferase
gnl|Bakta|DHPMBN_00050,Transferase
gnl|Bakta|DHPMBN_00055,Transferase
gnl|Bakta|DHPMBN_00060,Transferase
gnl|Bakta|DHPMBN_00065,Transferase
gnl|Bakta|DHPMBN_00070,Transferase
gnl|Bakta|DHPMBN_00075,Polymerase
gnl|Bakta|DHPMBN_00080,Flippase
gnl|Bakta|DHPMBN_00085,Transferase
gnl|Bakta|DHPMBN_00090,UDP-galactopyranose_mutase
