gnl|Bakta|IDEDEE_00015,Regulation
gnl|Bakta|IDEDEE_00020,Regulation
gnl|Bakta|IDEDEE_00025,Translocation
gnl|Bakta|IDEDEE_00030,Translocation
gnl|Bakta|IDEDEE_00035,Transferase
gnl|Bakta|IDEDEE_00040,Transferase
gnl|Bakta|IDEDEE_00045,Polymerase
gnl|Bakta|IDEDEE_00050,Transferase
gnl|Bakta|IDEDEE_00055,Transferase
gnl|Bakta|IDEDEE_00060,Transferase
gnl|Bakta|IDEDEE_00065,Transferase
gnl|Bakta|IDEDEE_00070,Transferase
gnl|Bakta|IDEDEE_00075,Flippase
gnl|Bakta|IDEDEE_00080,UDP-galactopyranose_mutase
