gnl|Bakta|NLPDKG_00020,Regulation
gnl|Bakta|NLPDKG_00025,Regulation
gnl|Bakta|NLPDKG_00030,Translocation
gnl|Bakta|NLPDKG_00035,Translocation
gnl|Bakta|NLPDKG_00040,Transferase
gnl|Bakta|NLPDKG_00045,Transferase
gnl|Bakta|NLPDKG_00050,Transferase
gnl|Bakta|NLPDKG_00055,Transferase
gnl|Bakta|NLPDKG_00060,Transferase
gnl|Bakta|NLPDKG_00065,Polymerase
gnl|Bakta|NLPDKG_00070,Transferase
gnl|Bakta|NLPDKG_00075,Flippase
gnl|Bakta|NLPDKG_00080,Transferase
gnl|Bakta|NLPDKG_00085,Transferase
gnl|Bakta|NLPDKG_00090,Transferase
gnl|Bakta|NLPDKG_00095,Transferase
gnl|Bakta|NLPDKG_00100,Rhamnose
gnl|Bakta|NLPDKG_00105,Rhamnose
gnl|Bakta|NLPDKG_00110,Rhamnose
gnl|Bakta|NLPDKG_00115,Rhamnose
