gnl|Bakta|FGEDCE_00010,Regulation
gnl|Bakta|FGEDCE_00015,Regulation
gnl|Bakta|FGEDCE_00020,Translocation
gnl|Bakta|FGEDCE_00025,Translocation
gnl|Bakta|FGEDCE_00030,Transferase
gnl|Bakta|FGEDCE_00035,Transferase
gnl|Bakta|FGEDCE_00040,Polymerase
gnl|Bakta|FGEDCE_00045,Transferase
gnl|Bakta|FGEDCE_00050,Transferase
gnl|Bakta|FGEDCE_00055,Flippase
gnl|Bakta|FGEDCE_00060,Transferase
gnl|Bakta|FGEDCE_00065,Transferase
gnl|Bakta|FGEDCE_00070,Transferase
gnl|Bakta|FGEDCE_00075,Transferase
gnl|Bakta|FGEDCE_00080,Rhamnose
gnl|Bakta|FGEDCE_00085,Rhamnose
gnl|Bakta|FGEDCE_00090,Rhamnose
gnl|Bakta|FGEDCE_00095,Rhamnose
